key,season,league,team,avg_att,max_att,min_att,total_att,finish,games_played,points,wins,draws,losses,goals_for,goals_against,goal_diff
La Liga|Eibar|2018/19,2018/19,La Liga,Eibar,4896,6475,3592,93027,12,38,47,11,14,13,46,50,-4
La Liga|Eibar|2018/19,2018/19,La Liga,Eibar,4896,6475,3592,93027,8,19,33,9,6,4,31,21,10
La Liga|Eibar|2018/19,2018/19,La Liga,Eibar,4896,6475,3592,93027,17,19,14,2,8,9,15,29,-14
French Ligue 1|Olympique Lyonnais|2018/19,2018/19,French Ligue 1,Olympique Lyonnais,48524,57624,40305,824907,3,34,62,18,8,8,58,43,15
French Ligue 1|Olympique Lyonnais|2018/19,2018/19,French Ligue 1,Olympique Lyonnais,48524,57624,40305,824907,4,17,36,11,3,3,32,17,15
French Ligue 1|Olympique Lyonnais|2018/19,2018/19,French Ligue 1,Olympique Lyonnais,48524,57624,40305,824907,3,17,26,7,5,5,26,26,0
French Ligue 1|Paris Saint-Germain|2018/19,2018/19,French Ligue 1,Paris Saint-Germain,46853,47647,43307,796495,1,32,81,26,3,3,94,27,67
French Ligue 1|Paris Saint-Germain|2018/19,2018/19,French Ligue 1,Paris Saint-Germain,46853,47647,43307,796495,1,17,49,16,1,-,58,9,49
French Ligue 1|Paris Saint-Germain|2018/19,2018/19,French Ligue 1,Paris Saint-Germain,46853,47647,43307,796495,1,15,32,10,2,3,36,18,18
French Ligue 1|Olympique Marseille|2018/19,2018/19,French Ligue 1,Olympique Marseille,48175,62614,71,722622,5,34,55,16,7,11,53,45,8
French Ligue 1|Olympique Marseille|2018/19,2018/19,French Ligue 1,Olympique Marseille,48175,62614,71,722622,5,16,34,10,4,2,29,12,17
French Ligue 1|Olympique Marseille|2018/19,2018/19,French Ligue 1,Olympique Marseille,48175,62614,71,722622,7,18,21,6,3,9,24,33,-9
French Ligue 1|Lille OSC|2018/19,2018/19,French Ligue 1,Lille OSC,33128,49712,25708,530049,2,34,68,20,8,6,59,28,31
French Ligue 1|Lille OSC|2018/19,2018/19,French Ligue 1,Lille OSC,33128,49712,25708,530049,3,17,37,11,4,2,36,11,25
French Ligue 1|Lille OSC|2018/19,2018/19,French Ligue 1,Lille OSC,33128,49712,25708,530049,2,17,31,9,4,4,23,17,6
French Ligue 1|AS Saint-Etienne|2018/19,2018/19,French Ligue 1,AS Saint-Etienne,27482,41594,16406,467189,4,33,58,17,7,9,51,36,15
French Ligue 1|AS Saint-Etienne|2018/19,2018/19,French Ligue 1,AS Saint-Etienne,27482,41594,16406,467189,2,17,38,12,2,3,31,13,18
French Ligue 1|AS Saint-Etienne|2018/19,2018/19,French Ligue 1,AS Saint-Etienne,27482,41594,16406,467189,9,16,20,5,5,6,20,23,-3
French Ligue 1|RC Strasbourg|2018/19,2018/19,French Ligue 1,RC Strasbourg,25223,25962,24683,454017,9,35,46,10,16,9,56,44,12
French Ligue 1|RC Strasbourg|2018/19,2018/19,French Ligue 1,RC Strasbourg,25223,25962,24683,454017,11,18,26,6,8,4,31,23,8
French Ligue 1|RC Strasbourg|2018/19,2018/19,French Ligue 1,RC Strasbourg,25223,25962,24683,454017,8,17,20,4,8,5,25,21,4
French Ligue 1|FC Nantes|2018/19,2018/19,French Ligue 1,FC Nantes,25041,34471,15780,400653,13,32,39,11,6,15,40,43,-3
French Ligue 1|FC Nantes|2018/19,2018/19,French Ligue 1,FC Nantes,25041,34471,15780,400653,10,16,27,8,3,5,31,22,9
French Ligue 1|FC Nantes|2018/19,2018/19,French Ligue 1,FC Nantes,25041,34471,15780,400653,17,16,12,3,3,10,9,21,-12
French Ligue 1|Stade Rennes|2018/19,2018/19,French Ligue 1,Stade Rennes,23255,29205,16975,348825,11,33,43,11,10,12,47,48,-1
French Ligue 1|Stade Rennes|2018/19,2018/19,French Ligue 1,Stade Rennes,23255,29205,16975,348825,12,16,26,7,5,4,23,16,7
French Ligue 1|Stade Rennes|2018/19,2018/19,French Ligue 1,Stade Rennes,23255,29205,16975,348825,12,17,17,4,5,8,24,32,-8
French Ligue 1|OGC Nice|2018/19,2018/19,French Ligue 1,OGC Nice,19039,33138,14123,323664,6,34,51,14,9,11,26,30,-4
French Ligue 1|OGC Nice|2018/19,2018/19,French Ligue 1,OGC Nice,19039,33138,14123,323664,6,17,30,9,3,5,16,13,3
French Ligue 1|OGC Nice|2018/19,2018/19,French Ligue 1,OGC Nice,19039,33138,14123,323664,6,17,21,5,6,6,10,17,-7
French Ligue 1|Girondins De Bordeaux|2018/19,2018/19,French Ligue 1,Girondins De Bordeaux,21547,40841,13380,323199,15,33,35,8,11,14,31,38,-7
French Ligue 1|Girondins De Bordeaux|2018/19,2018/19,French Ligue 1,Girondins De Bordeaux,21547,40841,13380,323199,13,16,24,6,6,4,22,18,4
French Ligue 1|Girondins De Bordeaux|2018/19,2018/19,French Ligue 1,Girondins De Bordeaux,21547,40841,13380,323199,18,17,11,2,5,10,9,20,-11
French Ligue 1|Caen|2018/19,2018/19,French Ligue 1,Caen,16396,20076,11631,278728,18,34,29,6,11,17,26,47,-21
French Ligue 1|Caen|2018/19,2018/19,French Ligue 1,Caen,16396,20076,11631,278728,20,17,14,3,5,9,13,24,-11
French Ligue 1|Caen|2018/19,2018/19,French Ligue 1,Caen,16396,20076,11631,278728,15,17,15,3,6,8,13,23,-10
French Ligue 1|Stade Reims|2018/19,2018/19,French Ligue 1,Stade Reims,14052,20546,10028,238885,8,34,49,11,16,7,33,35,-2
French Ligue 1|Stade Reims|2018/19,2018/19,French Ligue 1,Stade Reims,14052,20546,10028,238885,8,17,28,7,7,3,18,14,4
French Ligue 1|Stade Reims|2018/19,2018/19,French Ligue 1,Stade Reims,14052,20546,10028,238885,5,17,21,4,9,4,15,21,-6
French Ligue 1|En Avant Guingamp|2018/19,2018/19,French Ligue 1,En Avant Guingamp,14829,19003,12327,237262,20,34,24,5,9,20,24,63,-39
French Ligue 1|En Avant Guingamp|2018/19,2018/19,French Ligue 1,En Avant Guingamp,14829,19003,12327,237262,19,17,14,3,5,9,14,25,-11
French Ligue 1|En Avant Guingamp|2018/19,2018/19,French Ligue 1,En Avant Guingamp,14829,19003,12327,237262,20,17,10,2,4,11,10,38,-28
French Ligue 1|Nimes Olympique|2018/19,2018/19,French Ligue 1,Nimes Olympique,13701,18045,12015,232912,10,34,46,13,7,14,49,53,-4
French Ligue 1|Nimes Olympique|2018/19,2018/19,French Ligue 1,Nimes Olympique,13701,18045,12015,232912,7,17,29,8,5,4,27,17,10
French Ligue 1|Nimes Olympique|2018/19,2018/19,French Ligue 1,Nimes Olympique,13701,18045,12015,232912,13,17,17,5,2,10,22,36,-14
French Ligue 1|Toulouse|2018/19,2018/19,French Ligue 1,Toulouse,15062,20439,10279,225927,14,32,36,8,12,12,29,45,-16
French Ligue 1|Toulouse|2018/19,2018/19,French Ligue 1,Toulouse,15062,20439,10279,225927,16,16,20,4,8,4,16,18,-2
French Ligue 1|Toulouse|2018/19,2018/19,French Ligue 1,Toulouse,15062,20439,10279,225927,14,16,16,4,4,8,13,27,-14
French Ligue 1|Dijon FCO|2018/19,2018/19,French Ligue 1,Dijon FCO,12981,15117,11710,220675,19,34,28,7,7,20,27,51,-24
French Ligue 1|Dijon FCO|2018/19,2018/19,French Ligue 1,Dijon FCO,12981,15117,11710,220675,17,17,16,4,4,9,14,27,-13
French Ligue 1|Dijon FCO|2018/19,2018/19,French Ligue 1,Dijon FCO,12981,15117,11710,220675,16,17,12,3,3,11,13,24,-11
French Ligue 1|Montpellier HSC|2018/19,2018/19,French Ligue 1,Montpellier HSC,13242,20054,10630,211875,7,32,50,13,11,8,47,37,10
French Ligue 1|Montpellier HSC|2018/19,2018/19,French Ligue 1,Montpellier HSC,13242,20054,10630,211875,9,16,27,7,6,3,26,16,10
French Ligue 1|Montpellier HSC|2018/19,2018/19,French Ligue 1,Montpellier HSC,13242,20054,10630,211875,4,16,23,6,5,5,21,21,0
French Ligue 1|Amiens SC|2018/19,2018/19,French Ligue 1,Amiens SC,10926,11932,9373,174810,17,34,33,8,9,17,28,48,-20
French Ligue 1|Amiens SC|2018/19,2018/19,French Ligue 1,Amiens SC,10926,11932,9373,174810,15,17,22,6,4,7,18,21,-3
French Ligue 1|Amiens SC|2018/19,2018/19,French Ligue 1,Amiens SC,10926,11932,9373,174810,19,17,11,2,5,10,10,27,-17
French Ligue 1|Angers SCO|2018/19,2018/19,French Ligue 1,Angers SCO,10383,13473,8342,166127,12,34,42,9,15,10,41,41,0
French Ligue 1|Angers SCO|2018/19,2018/19,French Ligue 1,Angers SCO,10383,13473,8342,166127,14,17,23,5,8,4,22,19,3
French Ligue 1|Angers SCO|2018/19,2018/19,French Ligue 1,Angers SCO,10383,13473,8342,166127,10,17,19,4,7,6,19,22,-3
French Ligue 1|AS Monaco|2018/19,2018/19,French Ligue 1,AS Monaco,8382,14269,5502,134118,16,34,33,7,12,15,34,51,-17
French Ligue 1|AS Monaco|2018/19,2018/19,French Ligue 1,AS Monaco,8382,14269,5502,134118,18,17,15,3,6,8,15,26,-11
French Ligue 1|AS Monaco|2018/19,2018/19,French Ligue 1,AS Monaco,8382,14269,5502,134118,11,17,18,4,6,7,19,25,-6
Eredivisie|PSV Eindhoven|2018/19,2018/19,Eredivisie,PSV Eindhoven,76614,333000,33100,536300,1,14,39,13,-,1,50,7,43
Eredivisie|PSV Eindhoven|2018/19,2018/19,Eredivisie,PSV Eindhoven,76614,333000,33100,536300,1,7,21,7,-,-,30,1,29
Eredivisie|PSV Eindhoven|2018/19,2018/19,Eredivisie,PSV Eindhoven,76614,333000,33100,536300,1,7,18,6,-,1,20,6,14
Eredivisie|AFC Ajax|2018/19,2018/19,Eredivisie,AFC Ajax,53012,53644,51949,371085,2,13,34,11,1,1,42,6,36
Eredivisie|AFC Ajax|2018/19,2018/19,Eredivisie,AFC Ajax,53012,53644,51949,371085,2,7,19,6,1,-,24,2,22
Eredivisie|AFC Ajax|2018/19,2018/19,Eredivisie,AFC Ajax,53012,53644,51949,371085,2,6,15,5,-,1,18,4,14
Eredivisie|Feyenoord|2018/19,2018/19,Eredivisie,Feyenoord,45100,45600,45000,270600,3,12,26,8,2,2,23,14,9
Eredivisie|Feyenoord|2018/19,2018/19,Eredivisie,Feyenoord,45100,45600,45000,270600,4,6,18,6,-,-,14,4,10
Eredivisie|Feyenoord|2018/19,2018/19,Eredivisie,Feyenoord,45100,45600,45000,270600,7,6,8,2,2,2,9,10,-1
Eredivisie|SC Heerenveen|2018/19,2018/19,Eredivisie,SC Heerenveen,19289,25385,10000,115735,11,12,14,3,5,4,24,27,-3
Eredivisie|SC Heerenveen|2018/19,2018/19,Eredivisie,SC Heerenveen,19289,25385,10000,115735,18,6,3,-,3,3,9,17,-8
Eredivisie|SC Heerenveen|2018/19,2018/19,Eredivisie,SC Heerenveen,19289,25385,10000,115735,5,6,11,3,2,1,15,10,5
Eredivisie|NAC Breda|2018/19,2018/19,Eredivisie,NAC Breda,18659,18992,18227,111952,18,13,7,2,1,10,12,29,-17
Eredivisie|NAC Breda|2018/19,2018/19,Eredivisie,NAC Breda,18659,18992,18227,111952,14,6,6,2,-,4,8,10,-2
Eredivisie|NAC Breda|2018/19,2018/19,Eredivisie,NAC Breda,18659,18992,18227,111952,18,7,1,-,1,6,4,19,-15
Eredivisie|De Graafschap|2018/19,2018/19,Eredivisie,De Graafschap,12165,12600,11702,109483,15,14,13,4,1,9,15,28,-13
Eredivisie|De Graafschap|2018/19,2018/19,Eredivisie,De Graafschap,12165,12600,11702,109483,7,9,12,4,-,5,13,16,-3
Eredivisie|De Graafschap|2018/19,2018/19,Eredivisie,De Graafschap,12165,12600,11702,109483,17,5,1,-,1,4,2,12,-10
Eredivisie|Vitesse Arnhem|2018/19,2018/19,Eredivisie,Vitesse Arnhem,15548,19231,13434,108834,6,14,20,5,5,4,19,15,4
Eredivisie|Vitesse Arnhem|2018/19,2018/19,Eredivisie,Vitesse Arnhem,15548,19231,13434,108834,5,8,15,4,3,1,15,9,6
Eredivisie|Vitesse Arnhem|2018/19,2018/19,Eredivisie,Vitesse Arnhem,15548,19231,13434,108834,12,6,5,1,2,3,4,6,-2
Eredivisie|FC Utrecht|2018/19,2018/19,Eredivisie,FC Utrecht,16469,18036,15226,98814,7,12,18,5,3,4,15,14,1
Eredivisie|FC Utrecht|2018/19,2018/19,Eredivisie,FC Utrecht,16469,18036,15226,98814,6,6,13,4,1,1,11,5,6
Eredivisie|FC Utrecht|2018/19,2018/19,Eredivisie,FC Utrecht,16469,18036,15226,98814,14,6,5,1,2,3,4,9,-5
Eredivisie|FC Groningen|2018/19,2018/19,Eredivisie,FC Groningen,15917,18500,10054,95499,17,12,10,3,1,8,12,23,-11
Eredivisie|FC Groningen|2018/19,2018/19,Eredivisie,FC Groningen,15917,18500,10054,95499,17,6,4,1,1,4,5,8,-3
Eredivisie|FC Groningen|2018/19,2018/19,Eredivisie,FC Groningen,15917,18500,10054,95499,11,6,6,2,-,4,7,15,-8
Eredivisie|AZ Alkmaar|2018/19,2018/19,Eredivisie,AZ Alkmaar,14711,15787,14000,88267,5,15,22,6,4,5,25,20,5
Eredivisie|AZ Alkmaar|2018/19,2018/19,Eredivisie,AZ Alkmaar,14711,15787,14000,88267,9,7,9,2,3,2,11,8,3
Eredivisie|AZ Alkmaar|2018/19,2018/19,Eredivisie,AZ Alkmaar,14711,15787,14000,88267,3,8,13,4,1,3,14,12,2
Eredivisie|PEC Zwolle|2018/19,2018/19,Eredivisie,PEC Zwolle,13481,14000,13222,80887,12,13,14,4,2,7,14,21,-7
Eredivisie|PEC Zwolle|2018/19,2018/19,Eredivisie,PEC Zwolle,13481,14000,13222,80887,16,6,4,1,1,4,8,11,-3
Eredivisie|PEC Zwolle|2018/19,2018/19,Eredivisie,PEC Zwolle,13481,14000,13222,80887,6,7,10,3,1,3,6,10,-4
Eredivisie|Heracles Almelo|2018/19,2018/19,Eredivisie,Heracles Almelo,10735,11754,10217,75146,4,13,23,7,2,4,29,25,4
Eredivisie|Heracles Almelo|2018/19,2018/19,Eredivisie,Heracles Almelo,10735,11754,10217,75146,3,7,18,6,-,1,21,9,12
Eredivisie|Heracles Almelo|2018/19,2018/19,Eredivisie,Heracles Almelo,10735,11754,10217,75146,15,6,5,1,2,3,8,16,-8
Eredivisie|ADO Den Haag|2018/19,2018/19,Eredivisie,ADO Den Haag,12324,14519,11324,73943,10,14,15,4,3,7,18,30,-12
Eredivisie|ADO Den Haag|2018/19,2018/19,Eredivisie,ADO Den Haag,12324,14519,11324,73943,12,6,7,2,1,3,6,12,-6
Eredivisie|ADO Den Haag|2018/19,2018/19,Eredivisie,ADO Den Haag,12324,14519,11324,73943,8,8,8,2,2,4,12,18,-6
Eredivisie|Willem II Tilburg|2018/19,2018/19,Eredivisie,Willem II Tilburg,12304,13550,11677,73826,9,14,18,5,3,6,22,25,-3
Eredivisie|Willem II Tilburg|2018/19,2018/19,Eredivisie,Willem II Tilburg,12304,13550,11677,73826,15,6,5,1,2,3,8,8,0
Eredivisie|Willem II Tilburg|2018/19,2018/19,Eredivisie,Willem II Tilburg,12304,13550,11677,73826,4,8,13,4,1,3,14,17,-3
Eredivisie|Fortuna Sittard|2018/19,2018/19,Eredivisie,Fortuna Sittard,9044,12004,7133,63311,14,13,13,3,4,6,23,27,-4
Eredivisie|Fortuna Sittard|2018/19,2018/19,Eredivisie,Fortuna Sittard,9044,12004,7133,63311,10,7,8,2,2,3,12,13,-1
Eredivisie|Fortuna Sittard|2018/19,2018/19,Eredivisie,Fortuna Sittard,9044,12004,7133,63311,13,6,5,1,2,3,11,14,-3
Eredivisie|FC Emmen|2018/19,2018/19,Eredivisie,FC Emmen,8242,8401,8085,49454,13,13,14,3,5,5,15,27,-12
Eredivisie|FC Emmen|2018/19,2018/19,Eredivisie,FC Emmen,8242,8401,8085,49454,13,6,6,1,3,2,8,10,-2
Eredivisie|FC Emmen|2018/19,2018/19,Eredivisie,FC Emmen,8242,8401,8085,49454,10,7,8,2,2,3,7,17,-10
Eredivisie|VVV Venlo|2018/19,2018/19,Eredivisie,VVV Venlo,6997,8000,6167,34987,8,12,18,5,3,4,15,16,-1
Eredivisie|VVV Venlo|2018/19,2018/19,Eredivisie,VVV Venlo,6997,8000,6167,34987,8,5,10,3,1,1,9,4,5
Eredivisie|VVV Venlo|2018/19,2018/19,Eredivisie,VVV Venlo,6997,8000,6167,34987,9,7,8,2,2,3,6,12,-6
Eredivisie|SBV Excelsior|2018/19,2018/19,Eredivisie,SBV Excelsior,4194,4400,3940,29358,16,13,12,3,3,7,17,36,-19
Eredivisie|SBV Excelsior|2018/19,2018/19,Eredivisie,SBV Excelsior,4194,4400,3940,29358,11,7,8,2,2,3,12,19,-7
Eredivisie|SBV Excelsior|2018/19,2018/19,Eredivisie,SBV Excelsior,4194,4400,3940,29358,16,6,4,1,1,4,5,17,-12
Serie A|Internazionale|2018/19,2018/19,Serie A,Internazionale,55159,68051,11500,717062,4,38,69,20,9,9,57,33,24
Serie A|Internazionale|2018/19,2018/19,Serie A,Internazionale,55159,68051,11500,717062,5,19,38,11,5,3,27,10,17
Serie A|Internazionale|2018/19,2018/19,Serie A,Internazionale,55159,68051,11500,717062,4,19,31,9,4,6,30,23,7
Serie A|AC Milan|2018/19,2018/19,Serie A,AC Milan,53458,61765,44572,641494,5,38,68,19,11,8,55,36,19
Serie A|AC Milan|2018/19,2018/19,Serie A,AC Milan,53458,61765,44572,641494,4,19,40,12,4,3,31,17,14
Serie A|AC Milan|2018/19,2018/19,Serie A,AC Milan,53458,61765,44572,641494,5,19,28,7,7,5,24,19,5
Serie A|AS Roma|2018/19,2018/19,Serie A,AS Roma,39793,62034,31572,596892,6,38,66,18,12,8,66,48,18
Serie A|AS Roma|2018/19,2018/19,Serie A,AS Roma,39793,62034,31572,596892,3,19,41,12,5,2,43,26,17
Serie A|AS Roma|2018/19,2018/19,Serie A,AS Roma,39793,62034,31572,596892,8,19,25,6,7,6,23,22,1
Serie A|Juventus|2018/19,2018/19,Serie A,Juventus,38853,41495,30239,505092,1,38,90,28,6,4,70,30,40
Serie A|Juventus|2018/19,2018/19,Serie A,Juventus,38853,41495,30239,505092,1,19,49,15,4,-,39,13,26
Serie A|Juventus|2018/19,2018/19,Serie A,Juventus,38853,41495,30239,505092,1,19,41,13,2,4,31,17,14
Serie A|Fiorentina|2018/19,2018/19,Serie A,Fiorentina,31491,40872,25567,472372,14,38,41,8,17,13,47,45,2
Serie A|Fiorentina|2018/19,2018/19,Serie A,Fiorentina,31491,40872,25567,472372,16,19,24,5,9,5,25,19,6
Serie A|Fiorentina|2018/19,2018/19,Serie A,Fiorentina,31491,40872,25567,472372,13,19,17,3,8,8,22,26,-4
Serie A|SS Lazio|2018/19,2018/19,Serie A,SS Lazio,33000,60000,15000,330000,8,38,59,17,8,13,56,46,10
Serie A|SS Lazio|2018/19,2018/19,Serie A,SS Lazio,33000,60000,15000,330000,9,19,32,9,5,5,36,25,11
Serie A|SS Lazio|2018/19,2018/19,Serie A,SS Lazio,33000,60000,15000,330000,6,19,27,8,3,8,20,21,-1
Serie A|Torino|2018/19,2018/19,Serie A,Torino,20942,26849,14000,314128,7,38,63,16,15,7,52,37,15
Serie A|Torino|2018/19,2018/19,Serie A,Torino,20942,26849,14000,314128,6,19,38,12,2,5,32,19,13
Serie A|Torino|2018/19,2018/19,Serie A,Torino,20942,26849,14000,314128,7,19,25,4,13,2,20,18,2
Serie A|Bologna|2018/19,2018/19,Serie A,Bologna,21170,28934,16076,296382,10,38,44,11,11,16,48,56,-8
Serie A|Bologna|2018/19,2018/19,Serie A,Bologna,21170,28934,16076,296382,10,19,31,9,4,6,28,22,6
Serie A|Bologna|2018/19,2018/19,Serie A,Bologna,21170,28934,16076,296382,16,19,13,2,7,10,20,34,-14
Serie A|Napoli|2018/19,2018/19,Serie A,Napoli,26554,42667,16171,292096,2,38,79,24,7,7,74,36,38
Serie A|Napoli|2018/19,2018/19,Serie A,Napoli,26554,42667,16171,292096,2,19,43,13,4,2,41,16,25
Serie A|Napoli|2018/19,2018/19,Serie A,Napoli,26554,42667,16171,292096,2,19,36,11,3,5,33,20,13
Serie A|Sampdoria|2018/19,2018/19,Serie A,Sampdoria,20715,30548,17884,290007,9,38,53,15,8,15,60,51,9
Serie A|Sampdoria|2018/19,2018/19,Serie A,Sampdoria,20715,30548,17884,290007,8,19,32,10,2,7,28,16,12
Serie A|Sampdoria|2018/19,2018/19,Serie A,Sampdoria,20715,30548,17884,290007,9,19,21,5,6,8,32,35,-3
Serie A|Atalanta|2018/19,2018/19,Serie A,Atalanta,18504,21000,12000,277556,3,38,69,20,9,9,77,46,31
Serie A|Atalanta|2018/19,2018/19,Serie A,Atalanta,18504,21000,12000,277556,7,19,35,10,5,4,36,19,17
Serie A|Atalanta|2018/19,2018/19,Serie A,Atalanta,18504,21000,12000,277556,3,19,34,10,4,5,41,27,14
Serie A|Genoa|2018/19,2018/19,Serie A,Genoa,20973,30695,18969,230698,17,38,38,8,14,16,39,57,-18
Serie A|Genoa|2018/19,2018/19,Serie A,Genoa,20973,30695,18969,230698,14,19,26,6,8,5,21,22,-1
Serie A|Genoa|2018/19,2018/19,Serie A,Genoa,20973,30695,18969,230698,17,19,12,2,6,11,18,35,-17
Serie A|Udinese|2018/19,2018/19,Serie A,Udinese,19556,25021,15000,215116,12,38,43,11,10,17,39,53,-14
Serie A|Udinese|2018/19,2018/19,Serie A,Udinese,19556,25021,15000,215116,13,19,29,8,5,6,22,22,0
Serie A|Udinese|2018/19,2018/19,Serie A,Udinese,19556,25021,15000,215116,15,19,14,3,5,11,17,31,-14
Serie A|Parma|2018/19,2018/19,Serie A,Parma,16479,20814,13141,214222,16,38,41,10,11,17,41,61,-20
Serie A|Parma|2018/19,2018/19,Serie A,Parma,16479,20814,13141,214222,18,19,22,5,7,7,18,25,-7
Serie A|Parma|2018/19,2018/19,Serie A,Parma,16479,20814,13141,214222,11,19,19,5,4,10,23,36,-13
Serie A|Cagliari|2018/19,2018/19,Serie A,Cagliari,15240,16201,13796,213358,15,38,41,10,11,17,36,54,-18
Serie A|Cagliari|2018/19,2018/19,Serie A,Cagliari,15240,16201,13796,213358,12,19,30,8,6,5,23,20,3
Serie A|Cagliari|2018/19,2018/19,Serie A,Cagliari,15240,16201,13796,213358,18,19,11,2,5,12,13,34,-21
Serie A|Sassuolo|2018/19,2018/19,Serie A,Sassuolo,12994,21584,9193,181921,11,38,43,9,16,13,53,60,-7
Serie A|Sassuolo|2018/19,2018/19,Serie A,Sassuolo,12994,21584,9193,181921,15,19,25,5,10,4,33,33,0
Serie A|Sassuolo|2018/19,2018/19,Serie A,Sassuolo,12994,21584,9193,181921,12,19,18,4,6,9,20,27,-7
Serie A|SPAL|2018/19,2018/19,Serie A,SPAL,13454,16146,7000,174908,13,38,42,11,9,18,44,56,-12
Serie A|SPAL|2018/19,2018/19,Serie A,SPAL,13454,16146,7000,174908,17,19,22,5,7,7,20,26,-6
Serie A|SPAL|2018/19,2018/19,Serie A,SPAL,13454,16146,7000,174908,10,19,20,6,2,11,24,30,-6
Serie A|Frosinone|2018/19,2018/19,Serie A,Frosinone,13648,16310,12167,163778,19,38,25,5,10,23,29,69,-40
Serie A|Frosinone|2018/19,2018/19,Serie A,Frosinone,13648,16310,12167,163778,20,19,9,1,6,12,14,38,-24
Serie A|Frosinone|2018/19,2018/19,Serie A,Frosinone,13648,16310,12167,163778,14,19,16,4,4,11,15,31,-16
Serie A|Chievo|2018/19,2018/19,Serie A,Chievo,12909,29500,9000,142000,20,38,17,2,14,22,25,75,-50
Serie A|Chievo|2018/19,2018/19,Serie A,Chievo,12909,29500,9000,142000,19,19,10,1,7,11,14,37,-23
Serie A|Chievo|2018/19,2018/19,Serie A,Chievo,12909,29500,9000,142000,19,19,10,1,7,11,11,38,-27
Serie A|Empoli|2018/19,2018/19,Serie A,Empoli,9237,13890,7030,92371,18,38,38,10,8,20,51,70,-19
Serie A|Empoli|2018/19,2018/19,Serie A,Empoli,9237,13890,7030,92371,11,19,30,9,3,7,33,30,3
Serie A|Empoli|2018/19,2018/19,Serie A,Empoli,9237,13890,7030,92371,20,19,8,1,5,13,18,40,-22
Scottish Premiership|Celtic|2018/19,2018/19,Scottish Premiership,Celtic,57756,59143,54563,981852,1,38,87,27,6,5,77,20,57
Scottish Premiership|Celtic|2018/19,2018/19,Scottish Premiership,Celtic,57756,59143,54563,981852,1,19,53,17,2,-,46,7,39
Scottish Premiership|Celtic|2018/19,2018/19,Scottish Premiership,Celtic,57756,59143,54563,981852,2,19,34,10,4,5,31,13,18
Scottish Premiership|Rangers|2018/19,2018/19,Scottish Premiership,Rangers,46406,49885,19279,881720,2,38,78,23,9,6,82,27,55
Scottish Premiership|Rangers|2018/19,2018/19,Scottish Premiership,Rangers,46406,49885,19279,881720,2,19,46,14,4,1,45,7,38
Scottish Premiership|Rangers|2018/19,2018/19,Scottish Premiership,Rangers,46406,49885,19279,881720,3,19,32,9,5,5,37,20,17
Scottish Premiership|Hibernian|2018/19,2018/19,Scottish Premiership,Hibernian,17741,20200,15096,337078,5,38,54,14,12,12,51,39,12
Scottish Premiership|Hibernian|2018/19,2018/19,Scottish Premiership,Hibernian,17741,20200,15096,337078,9,19,27,6,9,4,28,16,12
Scottish Premiership|Hibernian|2018/19,2018/19,Scottish Premiership,Hibernian,17741,20200,15096,337078,5,19,27,8,3,8,23,23,0
Scottish Premiership|Heart of Midlothian|2018/19,2018/19,Scottish Premiership,Heart of Midlothian,17564,19667,15147,333724,7,38,51,15,6,17,42,50,-8
Scottish Premiership|Heart of Midlothian|2018/19,2018/19,Scottish Premiership,Heart of Midlothian,17564,19667,15147,333724,8,19,28,8,4,7,22,18,4
Scottish Premiership|Heart of Midlothian|2018/19,2018/19,Scottish Premiership,Heart of Midlothian,17564,19667,15147,333724,6,19,23,7,2,10,20,32,-12
Scottish Premiership|Aberdeen|2018/19,2018/19,Scottish Premiership,Aberdeen,14925,20027,12252,283567,4,38,67,20,7,11,57,44,13
Scottish Premiership|Aberdeen|2018/19,2018/19,Scottish Premiership,Aberdeen,14925,20027,12252,283567,6,19,31,9,4,6,33,27,6
